"DISTRITO","REGIMEN","PROVINCIA","CODIGO.AMIE","INSTITUCION","BAJO.MATRICULA.USD","BAJO.PENSION.USD","X36MESES.MATRICULA.USD","X36.MESES.PENSION.USD","INICIAL.MATRICULA.USD","INICIAL.PENSION.USD","BASICA.MATRICULA.USD","BASICA.PENSION.USD","BASICASUP.MATRICULA.USD","BASICASUP.PENSION.USD","BACH.MATRICULA.USD","BACH.PENSION.USD"
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00245","UNIDAD EDUCATIVA HERMANO MIGUEL LA SALLE",0,0,0,0,29.79,47.67,29.79,47.67,29.79,47.67,31.59,50.54
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00245","UNIDAD EDUCATIVA HERMANO MIGUEL LA SALLE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,29.8,47.67,29.8,47.67,29.8,47.67,31.59,50.55
"17D10","SIERRA-AMAZONIA","PICHINCHA","17H02184","UNIDAD EDUCATIVA HEROES DELCENEPA",0,0,0,0,61.25,98,67.5,108,67.5,108,71.88,115
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01430","UNIDAD EDUCATIVA HISPANOAMERICA",0,0,0,0,47.84,76.54,47.84,76.54,47.84,76.54,47.84,76.54
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01081","UNIDAD EDUCATIVA HONTANAR",0,0,0,0,278.74,445.98,278.74,445.98,278.74,445.98,281.93,451.09
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00004","UNIDAD EDUCATIVA HORIZONTES",0,0,0,0,84.48,135.16,84.48,135.16,84.48,135.16,84.48,135.16
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00004","UNIDAD EDUCATIVA HORIZONTES (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",84.47,135.16,0,0,0,0,0,0,0,0,0,0
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00085","UNIDAD EDUCATIVA ILINIZAS",0,0,0,0,53.45,85.52,53.45,85.52,53.45,85.52,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00117","UNIDAD EDUCATIVA IMBABURA",0,0,0,0,0,0,0,0,28.42,0,28.42,0
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00043","UNIDAD EDUCATIVA INDOAMERICA",0,0,0,0,78.81,126.09,78.81,126.09,78.81,126.09,78.81,126.09
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00317","UNIDAD EDUCATIVA INSUTEC AMBATO",0,0,0,0,93.45,149.52,81.08,129.73,81.08,129.73,81.08,129.73
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00317","UNIDAD EDUCATIVA INSUTEC AMBATO (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",96.61,154.57,0,0,0,0,0,0,0,0,0,0
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00317","UNIDAD EDUCATIVA INSUTEC AMBATO (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,85.91,137.45,85.91,137.45,85.91,137.45,85.91,137.45
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00239","UNIDAD EDUCATIVA INTERNACIONAL LICEO IBEROAMERICANO",0,0,0,0,38.24,61.18,38.24,61.18,38.24,61.18,38.24,61.18
"06D05","SIERRA-AMAZONIA","CHIMBORAZO","06H00163","UNIDAD EDUCATIVA INTERNACIONAL SAN IGNACIO DE LOYOLA",0,0,64.68,103.49,64.68,103.49,64.68,103.49,64.68,103.49,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H02014","UNIDAD EDUCATIVA ISRAEL N 2",0,0,0,0,86.25,138,86.25,138,86.25,138,87.5,140
"17D02","SIERRA-AMAZONIA","PICHINCHA","17H01627","UNIDAD EDUCATIVA JAIME LUCIANO BALMES",0,0,0,0,68.83,110.12,68.83,110.12,68.83,110.12,68.83,110.12
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00088","UNIDAD EDUCATIVA JAN AMOS COMENIUS",0,0,0,0,0,0,0,0,84.83,135.73,84.83,135.73
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00088","UNIDAD EDUCATIVA JAN AMOS COMENIUS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",84.83,135.73,0,0,0,0,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00063","UNIDAD EDUCATIVA JAN KOMENSKY",0,0,0,0,75.06,120.09,75.06,120.09,75.06,120.09,75.06,120.09
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00063","UNIDAD EDUCATIVA JAN KOMENSKY (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",75.05,120.09,0,0,0,0,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00063","UNIDAD EDUCATIVA JAN KOMENSKY (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,78.98,126.36,78.98,126.36,78.98,126.36,78.98,126.36
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00958","UNIDAD EDUCATIVA JEAN JACQUES ROUSSEAU",0,0,0,0,150.79,241.27,167.96,268.73,167.96,268.73,170.12,272.2
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00053","UNIDAD EDUCATIVA JEAN PIAGET",0,0,0,0,105.5,168.8,105.5,168.8,105.5,168.8,105.5,168.8
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00103","UNIDAD EDUCATIVA JEAN PIAGET",0,0,0,0,0,0,35.18,56.29,35.18,56.29,35.18,56.29
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00103","UNIDAD EDUCATIVA JEAN PIAGET (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",41.05,65.68,0,0,0,0,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00002","UNIDAD EDUCATIVA JEFFERSON",0,0,0,0,81.26,130.02,81.26,130.02,81.26,130.02,81.26,130.02
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H02690","UNIDAD EDUCATIVA JEZREEL",0,0,0,0,156.67,250.67,184.21,294.73,184.21,294.73,185.29,296.47
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H02690","UNIDAD EDUCATIVA JEZREEL (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",189.66,303.46,0,0,0,0,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H02690","UNIDAD EDUCATIVA JEZREEL (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,159.46,255.13,187,299.2,187,299.2,188.09,300.94
"17D06","SIERRA-AMAZONIA","PICHINCHA","17H01178","UNIDAD EDUCATIVA JOHANN STRAUSS",0,0,0,0,87.18,139.48,87.18,139.48,87.18,139.48,93.29,149.27
"17D08","SIERRA-AMAZONIA","PICHINCHA","17H02943","UNIDAD EDUCATIVA JOHN OSTEEN",0,0,0,0,120.84,193.34,120.84,193.34,120.84,193.34,130.5,208.8
"18D04","SIERRA-AMAZONIA","TUNGURAHUA","18H00480","UNIDAD EDUCATIVA JOSÉ IGNACIO ORDOÑEZ (VALORES APROBADOS POR INVERSIÓN EN INFRAESTRUCTURA - ART.12)",0,0,0,0,27.2,43.53,27.2,43.53,27.2,43.53,27.2,43.53
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00017","UNIDAD EDUCATIVA JUAN LEON MERA LA SALLE",0,0,0,0,52.31,83.7,52.31,83.7,52.31,83.7,52.31,83.7
"01D02","SIERRA-AMAZONIA","AZUAY","01H00448","UNIDAD EDUCATIVA JUAN PABLO II",0,0,0,0,35.04,56.07,35.04,56.07,35.04,56.07,35.04,56.07
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01353","UNIDAD EDUCATIVA JULIO MARÍA MATOVELLE",0,0,0,0,0,0,55.08,88.13,55.08,88.13,57.93,92.69
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00114","UNIDAD EDUCATIVA JULIO VERNE",0,0,0,0,191.94,307.11,296.66,474.65,296.66,474.65,302.92,484.67
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00114","UNIDAD EDUCATIVA JULIO VERNE (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",205.33,328.53,0,0,0,0,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00114","UNIDAD EDUCATIVA JULIO VERNE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,216.73,346.78,321.45,514.32,321.45,514.32,327.71,524.34
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00508","UNIDAD EDUCATIVA LA DOLOROSA",0,0,0,0,22.58,36.12,22.58,36.12,22.58,36.12,22.58,36.12
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00080","UNIDAD EDUCATIVA LA PROVIDENCIA",0,0,0,0,44.1,70.57,44.1,70.57,44.1,70.57,44.1,70.57
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00162","UNIDAD EDUCATIVA LA SALLE",0,0,0,0,0,0,52.38,83.8,52.38,83.8,52.38,83.8
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00104","UNIDAD EDUCATIVA LA SALLE",0,0,0,0,36.84,58.94,36.84,58.94,44.97,71.96,44.97,71.96
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00162","UNIDAD EDUCATIVA LA SALLE (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",52.38,83.8,0,0,0,0,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00104","UNIDAD EDUCATIVA LA SALLE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,42.45,67.91,42.45,67.91,50.59,80.94,50.59,80.94
"21D02","SIERRA-AMAZONIA","SUCUMBÍOS","21H00806","UNIDAD EDUCATIVA LAGO AGRIO AMAZONICO",0,0,0,0,78.29,125.27,78.29,125.27,78.29,125.27,78.29,125.27
"10D03","SIERRA-AMAZONIA","IMBABURA","10H00284","UNIDAD EDUCATIVA LAS LOMAS",0,0,0,0,30.7,49.13,48.66,77.86,56.2,89.91,56.2,89.91
"01D02","SIERRA-AMAZONIA","AZUAY","01H00265","UNIDAD EDUCATIVA LATINOAMERICANO",0,0,0,0,70.52,112.83,70.52,112.83,79.12,126.59,79.12,126.59
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00030","UNIDAD EDUCATIVA LENIN SCHOOL",0,0,0,0,0,0,0,0,47.76,76.42,47.76,76.42
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00144","UNIDAD EDUCATIVA LEON BECERRA",0,0,0,0,71.79,114.87,71.79,114.87,71.79,114.87,0,0
"17D08","SIERRA-AMAZONIA","PICHINCHA","17H02956","UNIDAD EDUCATIVA LEON COOPER",0,0,0,0,75.85,121.36,75.85,121.36,75.85,121.36,83.44,133.5
"17D08","SIERRA-AMAZONIA","PICHINCHA","17H02956","UNIDAD EDUCATIVA LEON COOPER (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,76.01,121.6,76.01,121.6,76.01,121.6,83.59,133.74
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00982","UNIDAD EDUCATIVA LEONARDO MURIALDO",0,0,0,0,0,0,0,0,23.91,38.26,23.91,38.26
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00222","UNIDAD EDUCATIVA LEONTIEV VIGOTSKY",0,0,0,0,53.89,86.22,47.67,76.27,47.67,76.27,47.67,76.27
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00222","UNIDAD EDUCATIVA LEONTIEV VIGOTSKY (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",55.26,88.43,0,0,0,0,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00222","UNIDAD EDUCATIVA LEONTIEV VIGOTSKY (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,55.49,88.79,49.28,78.84,49.28,78.84,49.28,78.84
"22D02","SIERRA-AMAZONIA","ORELLANA","22H00108","UNIDAD EDUCATIVA LEOPOLDO BENITEZ VINUEZA",0,0,0,0,38.24,61.18,38.24,61.18,38.24,61.18,38.24,61.18
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00154","UNIDAD EDUCATIVA LICEO ADUANERO",0,0,0,0,51.71,82.74,51.71,82.74,51.71,82.74,51.71,82.74
"11D01","SIERRA-AMAZONIA","LOJA","11H01743","UNIDAD EDUCATIVA LICEO DE LOJA",0,0,0,0,111.8,178.88,122.74,196.39,122.74,196.39,122.74,196.39
"11D01","SIERRA-AMAZONIA","LOJA","11H01743","UNIDAD EDUCATIVA LICEO DE LOJA (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",150.57,240.9,0,0,0,0,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01743","UNIDAD EDUCATIVA LICEO DE LOJA (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,112.52,180.03,123.46,197.54,123.46,197.54,123.46,197.54
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H02477","UNIDAD EDUCATIVA LICEO DEL VALLE",0,0,0,0,243.17,389.07,311.11,497.77,311.11,497.77,318.26,509.22
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H02477","UNIDAD EDUCATIVA LICEO DEL VALLE (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",251.79,402.87,0,0,0,0,0,0,0,0,0,0
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H00380","UNIDAD EDUCATIVA LICEO EMPRESARIAL",0,0,0,0,37.5,60,37.5,60,37.5,60,39.75,63.6
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00115","UNIDAD EDUCATIVA LICEO JOSÉ ORTEGA Y GASSET",0,0,0,0,222.27,355.63,269.21,430.74,269.21,430.74,280.58,448.92
"17D04","SIERRA-AMAZONIA","PICHINCHA","17H00742","UNIDAD EDUCATIVA LICEO MATOVELLE",0,0,0,0,46.16,73.85,47.18,75.49,47.18,75.49,49.23,78.76
"17D04","SIERRA-AMAZONIA","PICHINCHA","17H00742","UNIDAD EDUCATIVA LICEO MATOVELLE (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",47.95,76.72,0,0,0,0,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00222","UNIDAD EDUCATIVA LICEO POLICIAL MYRGALO MIÑO",0,0,0,0,63.11,100.98,93.52,149.63,93.52,149.63,93.52,149.63
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00222","UNIDAD EDUCATIVA LICEO POLICIAL MYRGALO MIÑO (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",64.35,102.96,0,0,0,0,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00026","UNIDAD EDUCATIVA LIDIA SEVILLA",0,0,0,0,0,0,39.29,62.87,39.29,62.87,39.29,62.87
"01D02","SIERRA-AMAZONIA","AZUAY","01H00450","UNIDAD EDUCATIVA LOS ANDES",0,0,0,0,107.5,172,107.5,172,118.67,189.88,118.67,189.88
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00130","UNIDAD EDUCATIVA LOS ARRAYANES",0,0,79.41,127.05,79.41,127.05,79.41,127.05,79.41,127.05,79.41,127.05
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00130","UNIDAD EDUCATIVA LOS ARRAYANES (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",81.64,130.64,0,0,0,0,0,0,0,0,0,0
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H01246","UNIDAD EDUCATIVA LOUIS VICTOR DE BROGLIE",0,0,0,0,38.51,61.62,38.51,61.62,38.51,61.62,38.51,61.62
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H01246","UNIDAD EDUCATIVA LOUIS VICTOR DE BROGLIE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,39.13,62.6,39.13,62.6,39.13,62.6,39.13,62.6
"17D06","SIERRA-AMAZONIA","PICHINCHA","17H03183","UNIDAD EDUCATIVA LUDOTECA",0,0,0,0,189.2,302.72,217.81,348.49,217.72,348.35,222.13,355.41
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H02461","UNIDAD EDUCATIVA MADRE DE LA DIVINA GRACIA",0,0,0,0,59.11,94.57,59.11,94.57,59.11,94.57,60.98,97.57
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H02461","UNIDAD EDUCATIVA MADRE DE LA DIVINA GRACIA (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",59.53,95.24,0,0,0,0,0,0,0,0,0,0
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H01052","UNIDAD EDUCATIVA MADRE MARÍA BERENICE",0,0,0,0,45.57,72.92,45.57,72.92,45.57,72.92,50.13,80.21
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H01052","UNIDAD EDUCATIVA MADRE MARÍA BERENICE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,45.58,72.92,45.58,72.92,45.58,72.92,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00015","UNIDAD EDUCATIVA MADRE TERESA BACQ",0,0,0,0,37.19,59.51,37.19,59.51,37.19,59.51,37.19,59.51
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00220","UNIDAD EDUCATIVA MARÍA AUXILIADORA",0,0,0,0,0,0,32.24,51.59,32.24,51.59,32.24,51.59
"17D08","SIERRA-AMAZONIA","PICHINCHA","17H01443","UNIDAD EDUCATIVA MARÍA EDGEWORTH",0,0,0,0,61.24,97.98,58.13,93,58.13,93,0,0
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H02242","UNIDAD EDUCATIVA MARIANO NEGRETE",0,0,0,0,42.99,68.79,42.99,68.79,42.99,68.79,47.25,75.6
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H02242","UNIDAD EDUCATIVA MARIANO NEGRETE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,43.73,69.96,43.73,69.96,43.73,69.96,48.03,76.85
"17D02","SIERRA-AMAZONIA","PICHINCHA","17H02940","UNIDAD EDUCATIVA MAURICE RAVEL (VALORES APROBADOS POR INVERSIÓN EN INFRAESTRUCTURA - ART.12)",0,0,0,0,143.62,229.79,143.62,229.79,143.62,229.79,143.62,229.79
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00871","UNIDAD EDUCATIVA MIGUEL DEL HIERRO",0,0,0,0,0,0,37.13,59.41,37.13,59.41,42.43,67.89
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00432","UNIDAD EDUCATIVA MONSEÑOR ULPIANO PEREZ QUIÑONES",0,0,0,0,28.17,45.08,28.17,45.08,31.1,49.75,31.1,49.75
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00251","UNIDAD EDUCATIVA MUNDO INFANTIL ATUNTAQUI",0,0,0,0,36.14,57.83,53.12,85,53.12,85,53.12,85
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00251","UNIDAD EDUCATIVA MUNDO INFANTIL ATUNTAQUI (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",63.64,101.82,0,0,0,0,0,0,0,0,0,0
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00251","UNIDAD EDUCATIVA MUNDO INFANTIL ATUNTAQUI (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,57.83,92.53,57.83,92.53,57.83,92.53,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00213","UNIDAD EDUCATIVA NEW VISION SCHOOL",0,0,0,0,107.5,172,114.68,183.48,114.68,183.48,114.68,183.48
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00213","UNIDAD EDUCATIVA NEW VISION SCHOOL (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",107.5,172,0,0,0,0,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00017","UNIDAD EDUCATIVA NUESTRA SEÑORA DE FATIMA",0,0,0,0,32.6,52.16,32.6,52.16,32.6,52.16,32.6,52.16
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00017","UNIDAD EDUCATIVA NUESTRA SEÑORA DE FATIMA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,33.3,53.27,33.3,53.27,33.3,53.27,33.3,53.27
"05D04","SIERRA-AMAZONIA","COTOPAXI","05H00672","UNIDAD EDUCATIVA NUESTRA SEÑORA DE POMPEYA",0,0,0,0,34.93,55.89,34.93,55.89,34.93,55.89,34.93,55.89
"16D01","SIERRA-AMAZONIA","PASTAZA","16H00020","UNIDAD EDUCATIVA NUESTRA SEÑORA DE POMPEYA",0,0,0,0,4.43,7.08,4.43,7.08,4.43,7.08,4.43,7.08
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00652","UNIDAD EDUCATIVA NUEVA ESPERANZA",0,0,0,0,23.93,38.29,23.93,38.29,37.85,60.56,37.85,60.56
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00652","UNIDAD EDUCATIVA NUEVA ESPERANZA (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",37.84,60.56,0,0,0,0,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00652","UNIDAD EDUCATIVA NUEVA ESPERANZA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,25.4,40.64,25.4,40.64,39.31,62.91,0,0
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00033","UNIDAD EDUCATIVA NUEVA GENERACION",0,0,0,0,64.59,103.34,64.59,103.34,64.59,103.34,64.59,103.34
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00033","UNIDAD EDUCATIVA NUEVA GENERACION (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,64.59,103.35,64.59,103.35,64.59,103.35,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00497","UNIDAD EDUCATIVA NUEVO MUNDO",0,0,0,0,0,0,36.44,58.3,36.44,58.3,36.44,58.3
"05D06","SIERRA-AMAZONIA","COTOPAXI","05H00599","UNIDAD EDUCATIVA OXFORD",0,0,0,0,52.72,84.35,52.72,84.35,52.72,84.35,52.72,84.35
"05D06","SIERRA-AMAZONIA","COTOPAXI","05H00599","UNIDAD EDUCATIVA OXFORD (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,53.31,85.29,53.31,85.29,53.31,85.29,53.31,85.29
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H01318","UNIDAD EDUCATIVA PABLO MUÑOZ VEGA",0,0,0,0,66,105.6,66,105.6,66,105.6,67.97,108.75
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H00839","UNIDAD EDUCATIVA PARTICULAR ISABEL TOBAR",0,0,0,0,31.85,50.96,31.85,50.96,31.85,50.96,33.49,53.58
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01405","UNIDAD EDUCATIVA PARTICULAR ADVENTISTA CIUDAD DE QUITO",0,0,0,0,83.56,133.69,83.56,133.69,83.56,133.69,86.7,138.72
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01405","UNIDAD EDUCATIVA PARTICULAR ADVENTISTA CIUDAD DE QUITO (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,83.56,133.69,83.56,133.69,83.56,133.69,86.7,138.72
"17D06","SIERRA-AMAZONIA","PICHINCHA","17H00387","UNIDAD EDUCATIVA PARTICULAR ADVENTISTA DEL SUR",0,0,0,0,0,0,58.51,93.61,58.51,93.61,59.59,95.35
"01D02","SIERRA-AMAZONIA","AZUAY","01H00816","UNIDAD EDUCATIVA PARTICULAR ALBORADA",0,0,0,0,127.65,204.24,127.65,204.24,127.65,204.24,127.65,204.24
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00070","UNIDAD EDUCATIVA PARTICULAR ALVERNIA",0,0,0,0,62.2,99.52,62.2,99.52,62.2,99.52,62.2,99.52
"21D02","SIERRA-AMAZONIA","SUCUMBÍOS","21H00041","UNIDAD EDUCATIVA PARTICULAR AMAZONAS",0,0,60.2,96.32,54.59,87.34,60.04,96.07,60.04,96.07,54.59,87.34
"21D02","SIERRA-AMAZONIA","SUCUMBÍOS","21H00041","UNIDAD EDUCATIVA PARTICULAR AMAZONAS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",60.2,96.32,0,0,0,0,0,0,0,0,0,0
"21D02","SIERRA-AMAZONIA","SUCUMBÍOS","21H00041","UNIDAD EDUCATIVA PARTICULAR AMAZONAS (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,65.91,105.47,60.3,96.49,65.77,105.23,65.77,105.23,60.3,96.49
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01019","UNIDAD EDUCATIVA PARTICULAR ANDINO",0,0,122.1,195.36,122.1,195.36,122.1,195.36,122.35,195.76,127.67,204.27
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01019","UNIDAD EDUCATIVA PARTICULAR ANDINO (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",123.89,198.23,0,0,0,0,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H01019","UNIDAD EDUCATIVA PARTICULAR ANDINO (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,122.99,196.79,122.99,196.79,122.99,196.79,128.32,205.3
